account_id,application_date,age,gender,region,education,employment_type,product_tier,channel,is_autopay,has_collateral,credit_score,monthly_income,annual_income,existing_debt,debt_to_income,loan_amount,interest_rate,term_months,monthly_payment,total_payment,num_late_payments,num_inquiries_90d,tenure_days,nps_score,customer_feedback,default_notice_date,defaulted
ACCT-0000749,2024-01-30,18.0,female,south,high_school,contract,standard,online,True,False,645,3028.88,36272.58,7993.65,0.2204,28371.68,0.0628,24,1261.02,30264.42,2,0.0,265,5.0,"easy to track payments through the mobile app. very smooth application process and the agent was helpful. great customer service, will recommend to friends and family.",,0
ACCT-0000777,2024-12-23,32.0,male,west,bachelor,part_time,basic,online,True,False,706,2805.99,33448.91,13738.14,0.4107,44363.44,0.0658,60,869.62,52177.26,0,1.0,1295,6.0,documentation requirements were typical for this kind of loan. still evaluating against other offers from competitor banks.,,0
ACCT-0000339,2022-04-13,49.0,female,south,associate,full_time,standard,mobile,True,False,845,6772.18,81289.02,26711.75,0.3286,87580.91,0.0478,12,7488.79,89865.46,0,2.0,950,,still evaluating against other offers from competitor banks.,,0
ACCT-0001388,2023-05-10,28.0,female,pacific,high_school,full_time,basic,mobile,True,False,591,10736.29,128839.15,28193.08,0.2188,72440.82,0.0678,60,1426.93,85616.03,0,,1233,6.0,"very smooth application process and the agent was helpful. transparent fees, no hidden charges that I noticed.",,0
ACCT-0002187,2023-03-08,43.0,male,west,high_school,full_time,basic,branch,True,True,850,4253.05,51372.38,8060.78,0.1569,60404.59,0.0867,48,1493.66,71695.52,0,0.0,319,3.0,very smooth application process and the agent was helpful. easy to track payments through the mobile app.,,0
ACCT-0000550,2023-03-18,52.0,male,pacific,bachelor,full_time,premium,online,True,True,850,5463.5,65343.2,21719.81,0.3324,48982.39,0.0632,36,1497.14,53897.13,0,0.0,762,6.0,"documentation requirements were typical for this kind of loan. process was fine, nothing exceptional either way. still evaluating against other offers from competitor banks.",,0
ACCT-0001867,2023-10-21,28.0,male,west,bachelor,full_time,basic,online,True,False,722,7157.89,85633.8,18125.54,0.2117,51890.03,0.072,72,889.73,64060.33,1,0.0,1264,5.0,"transparent fees, no hidden charges that I noticed. easy to track payments through the mobile app.",,0
ACCT-0002245,2023-11-13,38.0,male,northeast,high_school,full_time,basic,branch,False,False,660,2786.53,33418.98,5485.04,0.1641,18522.22,0.0943,36,592.72,21337.88,0,0.0,134,5.0,"great customer service, will recommend to friends and family. rates were competitive and the funds came through quickly. very smooth application process and the agent was helpful.",,0
ACCT-0002328,2024-05-04,25.0,female,west,bachelor,full_time,standard,branch,True,False,709,3950.49,46911.69,13611.64,0.2902,46137.75,0.0408,60,851.47,51088.05,1,1.0,275,6.0,"transparent fees, no hidden charges that I noticed. rates were competitive and the funds came through quickly.",,0
ACCT-0002019,2023-11-09,47.0,male,pacific,associate,contract,basic,mobile,True,False,736,7167.51,85884.72,25205.67,0.2935,77177.78,0.0989,48,1953.31,93758.96,0,1.0,933,4.0,"took longer than expected but got approved in the end. process was fine, nothing exceptional either way.",,0
ACCT-0001256,2023-10-11,60.0,nonbinary,pacific,associate,full_time,standard,agent,True,True,671,3415.65,41494.76,10786.55,0.2599,37210.85,0.0622,60,723.19,43391.21,1,1.0,1248,10.0,"transparent fees, no hidden charges that I noticed. great customer service, will recommend to friends and family. rates were competitive and the funds came through quickly.",,0
ACCT-0002371,2022-05-16,39.0,male,pacific,graduate,full_time,standard,branch,True,False,730,4963.2,59715.07,10115.45,0.1694,32064.18,0.07,48,767.75,36852.0,0,1.0,1481,2.0,rates were competitive and the funds came through quickly. easy to track payments through the mobile app.,,0
ACCT-0000470,2023-12-22,67.0,female,northeast,graduate,full_time,standard,mobile,False,False,683,5318.12,64459.75,16879.85,0.2619,20376.53,0.0753,36,634.15,22829.31,0,1.0,924,8.0,"transparent fees, no hidden charges that I noticed. easy to track payments through the mobile app.",,0
ACCT-0000837,2022-06-11,43.0,female,west,associate,part_time,premium,online,True,False,669,3922.19,46885.17,11668.46,0.2489,15862.92,0.1131,48,412.39,19794.87,0,3.0,565,7.0,"ok experience overall, no strong feelings to share. took longer than expected but got approved in the end.",,0
ACCT-0001146,2024-06-04,52.0,male,west,bachelor,full_time,basic,branch,False,True,541,3413.33,40860.26,23704.16,0.5801,24076.09,0.1522,84,467.59,39277.79,0,1.0,616,4.0,"took longer than expected but got approved in the end. process was fine, nothing exceptional either way.",,0
ACCT-0001718,2024-02-26,44.0,female,pacific,bachelor,full_time,standard,online,False,False,560,8984.51,108090.7,33687.3,0.3117,143126.13,0.0938,72,2607.08,187709.5,0,3.0,1193,8.0,support never returned my calls about the missed payment.,2024-07-26,1
ACCT-0000695,2024-02-14,33.0,female,midwest,bachelor,full_time,basic,online,False,False,744,3174.07,38554.11,11193.33,0.2903,44652.37,0.0523,36,1342.87,48343.24,0,1.0,634,6.0,"transparent fees, no hidden charges that I noticed. great customer service, will recommend to friends and family.",,0
ACCT-0001606,2023-12-08,30.0,female,south,graduate,full_time,standard,branch,False,True,632,5415.8,65038.05,10236.94,0.1574,50100.51,0.1137,24,2343.77,56250.54,0,,260,2.0,"transparent fees, no hidden charges that I noticed. very smooth application process and the agent was helpful.",,0
ACCT-0002248,2023-02-28,34.0,male,south,bachelor,self_employed,basic,online,False,False,672,4842.44,58209.15,,0.3519,27083.78,0.1046,72,508.0,36575.67,0,0.0,915,5.0,"transparent fees, no hidden charges that I noticed. very smooth application process and the agent was helpful.",,0
ACCT-0001261,2023-10-05,32.0,female,south,associate,self_employed,basic,online,False,False,727,4502.45,53858.9,18807.73,0.3492,51796.47,0.0886,84,829.71,69695.62,2,4.0,1032,3.0,"process was fine, nothing exceptional either way. ok experience overall, no strong feelings to share.",,0
ACCT-0000698,2024-07-16,28.0,male,south,associate,full_time,standard,mobile,True,True,757,2868.0,34231.02,13752.48,0.4018,24827.97,0.1017,84,414.32,34802.84,5,2.0,1490,4.0,documentation requirements were typical for this kind of loan.,,0
ACCT-0000105,2022-01-29,44.0,female,northeast,high_school,contract,premium,mobile,True,False,488,2790.33,33324.25,19417.17,0.5827,8959.91,0.1695,12,816.98,9803.8,1,3.0,533,8.0,"process was fine, nothing exceptional either way. documentation requirements were typical for this kind of loan.",2022-07-10,1
ACCT-0001092,2022-02-11,45.0,male,south,bachelor,full_time,basic,online,False,False,589,4631.73,56061.95,13947.71,0.2488,46783.01,0.1144,60,1027.45,61647.09,1,1.0,860,8.0,very smooth application process and the agent was helpful.,,0
ACCT-0001176,2023-08-26,32.0,male,west,bachelor,full_time,basic,online,False,False,724,6661.33,79992.54,19017.89,0.2377,101552.46,0.0595,84,1480.9,124395.45,1,1.0,422,10.0,very smooth application process and the agent was helpful.,,0
ACCT-0001091,2024-04-06,34.0,male,south,bachelor,contract,basic,branch,False,True,573,2736.99,32311.85,7973.61,0.2468,44554.5,0.1266,48,1187.69,57009.14,3,0.0,205,2.0,easy to track payments through the mobile app.,,0
ACCT-0002312,2023-08-07,51.0,male,west,high_school,full_time,basic,mobile,True,False,634,5370.72,64499.7,19715.78,0.3057,75773.7,0.1145,12,6712.93,80555.21,0,2.0,536,6.0,rates were competitive and the funds came through quickly. very smooth application process and the agent was helpful.,,0
ACCT-0000945,2024-05-15,48.0,male,northeast,bachelor,self_employed,basic,agent,True,False,625,2620.56,31576.75,14241.53,0.451,8889.43,0.1265,84,160.04,13443.11,3,3.0,707,6.0,"process was fine, nothing exceptional either way.",,0
ACCT-0000687,2024-12-27,22.0,male,south,bachelor,full_time,standard,online,True,False,761,4020.12,48259.66,14896.28,0.3087,63241.11,0.0802,12,5501.77,66021.29,1,1.0,761,6.0,"very smooth application process and the agent was helpful. great customer service, will recommend to friends and family.",,0
ACCT-0001412,2024-03-28,52.0,female,northeast,graduate,part_time,basic,mobile,False,False,719,9779.75,117119.92,25411.01,0.217,119033.82,0.1182,84,2089.62,175528.36,1,0.0,784,10.0,very smooth application process and the agent was helpful. easy to track payments through the mobile app.,,0
ACCT-0001047,2022-09-29,43.0,female,west,bachelor,full_time,premium,online,False,False,786,10919.29,131034.92,39429.71,0.3009,135715.1,0.1065,12,11972.43,143669.13,1,2.0,1247,7.0,"easy to track payments through the mobile app. transparent fees, no hidden charges that I noticed.",,0
ACCT-0000132,2024-08-06,37.0,male,south,bachelor,self_employed,basic,online,True,True,572,2885.33,34569.59,12981.18,0.3755,39812.99,0.1339,36,1349.02,48564.59,1,2.0,1413,7.0,documentation requirements were typical for this kind of loan.,2025-03-29,1
ACCT-0002016,2023-07-26,47.0,male,midwest,bachelor,full_time,basic,branch,True,False,699,6234.59,74986.4,29538.61,0.3939,83730.44,0.111,72,1598.04,115059.06,1,1.0,454,5.0,still evaluating against other offers from competitor banks. took longer than expected but got approved in the end.,,0
ACCT-0001326,2023-03-12,32.0,female,south,bachelor,self_employed,basic,online,False,True,696,2876.61,34361.94,,0.4687,15479.04,0.0584,24,684.9,16437.49,3,2.0,722,5.0,"transparent fees, no hidden charges that I noticed. easy to track payments through the mobile app. rates were competitive and the funds came through quickly.",,0
ACCT-0001974,2024-11-11,28.0,female,west,high_school,part_time,basic,branch,True,False,575,6498.32,78107.85,27657.33,0.3541,55383.58,0.117,72,1074.25,77346.09,0,1.0,1328,6.0,"great customer service, will recommend to friends and family.",,0
ACCT-0000802,2022-04-27,34.0,male,west,high_school,full_time,basic,mobile,True,True,727,3767.48,45087.59,15310.13,0.3396,56055.53,0.0916,24,2565.1,61562.28,0,1.0,1000,10.0,rates were competitive and the funds came through quickly. very smooth application process and the agent was helpful. easy to track payments through the mobile app.,,0
ACCT-0002038,2023-12-05,46.0,male,south,bachelor,full_time,premium,online,False,False,732,7358.0,87844.85,16854.71,0.1919,60291.84,0.068,24,2694.01,64656.25,0,1.0,1010,,"rates were competitive and the funds came through quickly. very smooth application process and the agent was helpful. transparent fees, no hidden charges that I noticed.",,0
ACCT-0002081,2023-06-20,28.0,female,northeast,bachelor,full_time,standard,branch,False,False,666,7654.97,91687.72,24343.03,0.2655,43742.19,0.0887,48,1085.87,52121.67,0,0.0,422,10.0,"took longer than expected but got approved in the end. ok experience overall, no strong feelings to share.",,0
ACCT-0000138,2024-10-16,50.0,male,south,high_school,full_time,basic,online,True,False,753,4962.92,59805.1,19961.76,0.3338,34622.71,0.0595,12,2978.99,35747.89,1,1.0,1331,2.0,easy to track payments through the mobile app. rates were competitive and the funds came through quickly.,,0
ACCT-0000465,2023-08-20,25.0,male,northeast,bachelor,full_time,standard,mobile,False,False,752,9118.65,109658.29,33351.64,0.3041,79271.22,0.0697,84,1195.1,100388.52,0,2.0,275,8.0,"very smooth application process and the agent was helpful. transparent fees, no hidden charges that I noticed.",,0
ACCT-0001293,2024-08-13,37.0,female,northeast,graduate,full_time,premium,online,True,False,637,4896.0,58764.0,14742.63,0.2509,19899.27,0.1033,84,333.76,28035.61,0,2.0,1453,4.0,"transparent fees, no hidden charges that I noticed.",,0
ACCT-0000071,2023-09-27,40.0,female,northeast,bachelor,full_time,standard,online,True,False,673,5802.03,69090.52,12163.26,0.176,90626.64,0.0821,24,4107.43,98578.44,1,1.0,1034,10.0,rates were competitive and the funds came through quickly.,,0
ACCT-0000449,2024-05-11,47.0,male,pacific,bachelor,full_time,basic,branch,True,False,741,3802.68,45620.9,15037.27,0.3296,31166.94,0.0818,72,549.2,39542.32,2,0.0,1234,8.0,"ok experience overall, no strong feelings to share. took longer than expected but got approved in the end.",2024-11-16,1
ACCT-0000452,2022-03-22,36.0,male,south,graduate,full_time,standard,online,False,False,614,5042.84,60503.18,19377.55,0.3203,42113.14,0.0951,24,1933.84,46412.27,0,,247,5.0,"easy to track payments through the mobile app. very smooth application process and the agent was helpful. transparent fees, no hidden charges that I noticed.",,0
ACCT-0000656,2023-09-20,34.0,female,south,graduate,contract,basic,branch,True,True,570,3157.96,37938.95,6271.63,0.1653,18580.04,0.1019,12,1635.13,19621.61,0,0.0,689,,"ok experience overall, no strong feelings to share.",,0
ACCT-0001448,2022-04-23,36.0,male,northeast,bachelor,self_employed,premium,online,False,False,743,3943.07,46998.13,16185.57,0.3444,62732.85,0.087,72,1121.4,80740.94,0,1.0,153,4.0,"support never returned my calls about the missed payment. fees were not explained clearly upfront, very disappointing.",2023-06-19,1
ACCT-0001376,2023-05-27,47.0,male,west,high_school,full_time,basic,branch,False,False,732,4166.91,49969.34,17138.92,0.343,20597.22,0.0973,24,947.86,22748.7,1,3.0,1409,6.0,the autopay system charged me twice in the same month. interest rate jumped after the first quarter without warning. support never returned my calls about the missed payment.,2024-07-21,1
ACCT-0001216,2024-04-24,39.0,female,south,bachelor,full_time,standard,mobile,False,False,691,10535.15,126332.24,29727.2,0.2353,98708.82,0.0774,84,1525.97,128181.48,1,0.0,1462,7.0,"transparent fees, no hidden charges that I noticed. very smooth application process and the agent was helpful. great customer service, will recommend to friends and family.",,0
ACCT-0002196,2023-09-12,52.0,male,midwest,associate,full_time,basic,branch,True,False,630,4309.34,51935.99,8867.38,0.1707,56084.51,0.1019,24,2593.0,62232.12,1,2.0,1126,6.0,"ok experience overall, no strong feelings to share.",,0
ACCT-0000143,2022-07-05,42.0,female,midwest,associate,full_time,basic,mobile,True,True,742,3391.49,40771.96,25872.52,0.6346,33067.08,0.0744,36,1027.71,36997.59,2,1.0,332,7.0,"transparent fees, no hidden charges that I noticed. rates were competitive and the funds came through quickly.",,0
ACCT-0000320,2022-09-21,22.0,male,west,bachelor,contract,standard,online,False,False,597,3638.03,43201.54,9932.8,0.2299,21453.19,0.1156,72,414.48,29842.88,0,1.0,1331,6.0,took longer than expected but got approved in the end. still evaluating against other offers from competitor banks.,,0
ACCT-0001512,2023-01-11,36.0,female,northeast,graduate,part_time,basic,online,True,True,622,3680.26,44159.99,17073.27,0.3866,41343.65,0.0875,36,1309.82,47153.68,2,2.0,1367,3.0,very smooth application process and the agent was helpful. easy to track payments through the mobile app.,,0
ACCT-0001986,2022-04-18,29.0,male,south,bachelor,self_employed,standard,online,False,False,619,3503.76,42257.6,21350.39,0.5052,19487.03,0.0804,48,476.13,22854.48,0,1.0,1182,7.0,"very smooth application process and the agent was helpful. great customer service, will recommend to friends and family.",,0
ACCT-0001360,2022-06-09,29.0,female,northeast,bachelor,part_time,basic,mobile,True,True,778,3667.86,44537.5,10903.2,0.2448,33377.48,0.074,48,805.43,38660.67,0,1.0,1118,8.0,easy to track payments through the mobile app. very smooth application process and the agent was helpful.,,0
ACCT-0000229,2022-08-29,28.0,male,northeast,graduate,full_time,basic,mobile,False,False,743,2458.3,29454.04,9785.65,0.3322,35539.19,0.0714,60,706.08,42364.64,1,0.0,776,8.0,,,0
ACCT-0000430,2023-04-13,36.0,male,west,graduate,full_time,basic,agent,True,False,658,9727.3,116994.61,20058.67,0.1714,147797.13,0.1225,48,3909.98,187679.0,1,0.0,334,9.0,"transparent fees, no hidden charges that I noticed. rates were competitive and the funds came through quickly.",,0
ACCT-0002242,2024-11-05,30.0,female,northeast,associate,full_time,basic,branch,False,False,833,5267.78,63317.6,20237.41,0.3196,41125.04,0.0852,48,1014.13,48678.16,0,2.0,1164,,rates were competitive and the funds came through quickly. very smooth application process and the agent was helpful.,,0
