account_id,application_date,age,gender,region,education,employment_type,product_tier,channel,is_autopay,has_collateral,credit_score,monthly_income,annual_income,existing_debt,debt_to_income,loan_amount,interest_rate,term_months,monthly_payment,total_payment,num_late_payments,num_inquiries_90d,tenure_days,nps_score,customer_feedback,default_notice_date,defaulted,num_dependents,risk_band
ACCT-0002102,2024-12-04,47.0,male,south,bachelor,full_time,basic,online,True,False,601,3089.86,36788.02,18899.72,0.5137,41582.25,0.0836,36,1310.02,47160.62,2,,684,7.0,"great customer service, will recommend to friends and family. rates were competitive and the funds came through quickly.",,0,0,high
ACCT-0004773,2024-05-28,41.0,male,northeast,bachelor,full_time,premium,agent,True,False,738,3161.57,37969.63,8241.75,0.2171,20920.53,0.0878,84,334.23,28075.49,0,1.0,202,1.0,"rates were competitive and the funds came through quickly. easy to track payments through the mobile app. great customer service, will recommend to friends and family.",,0,1,medium
ACCT-0003304,2022-08-02,39.0,male,midwest,bachelor,full_time,standard,mobile,False,True,692,3699.84,44434.45,15010.03,0.3378,44523.17,0.0781,60,898.75,53924.75,2,1.0,1473,9.0,"easy to track payments through the mobile app. great customer service, will recommend to friends and family.",,0,5,medium
ACCT-0001582,2023-11-15,53.0,female,northeast,high_school,full_time,basic,mobile,True,False,475,2955.43,35236.59,11342.17,0.3219,17132.16,0.0756,48,414.7,19905.64,0,2.0,715,8.0,"transparent fees, no hidden charges that I noticed.",,0,0,very_high
ACCT-0005586,2023-10-19,39.0,female,south,bachelor,part_time,standard,online,True,False,627,3686.88,44311.96,15931.91,0.3595,29778.9,0.1183,60,659.93,39595.94,1,0.0,36,4.0,"great customer service, will recommend to friends and family. rates were competitive and the funds came through quickly. very smooth application process and the agent was helpful.",,0,1,high
ACCT-0005695,2023-02-20,29.0,male,west,associate,full_time,basic,online,True,False,671,2962.64,35631.0,17090.66,0.4797,46528.8,0.0504,72,750.11,54008.22,1,2.0,1210,8.0,very smooth application process and the agent was helpful. rates were competitive and the funds came through quickly.,,0,2,medium
ACCT-0005002,2022-09-18,44.0,male,south,high_school,self_employed,standard,mobile,False,False,563,4199.84,50817.21,17417.04,0.3427,18389.27,0.107,60,397.08,23824.86,0,1.0,727,2.0,"great customer service, will recommend to friends and family. easy to track payments through the mobile app. transparent fees, no hidden charges that I noticed.",,0,1,very_high
ACCT-0001552,2022-11-07,30.0,female,south,bachelor,part_time,basic,mobile,True,False,689,6060.23,72681.54,20143.07,0.2771,58441.45,0.0973,36,1878.38,67621.63,0,2.0,1425,9.0,documentation requirements were typical for this kind of loan. still evaluating against other offers from competitor banks.,,0,1,medium
ACCT-0003544,2022-02-10,54.0,female,south,high_school,full_time,basic,branch,False,True,511,4051.5,48520.39,26649.51,0.5492,25372.71,0.0999,36,818.54,29467.38,1,1.0,1466,8.0,"rates were competitive and the funds came through quickly. transparent fees, no hidden charges that I noticed. great customer service, will recommend to friends and family.",,0,0,very_high
ACCT-0005535,2024-10-22,44.0,male,pacific,bachelor,full_time,basic,mobile,False,True,639,9803.37,117436.24,35050.5,0.2985,99988.97,0.0806,36,3136.03,112897.23,0,2.0,671,7.0,"interest rate jumped after the first quarter without warning. the autopay system charged me twice in the same month. fees were not explained clearly upfront, very disappointing.",2025-11-15,1,2,high
ACCT-0005341,2022-02-18,54.0,female,west,associate,full_time,basic,mobile,False,False,700,4296.73,52076.82,11120.37,0.2135,45732.8,0.0556,48,1064.88,51114.19,0,1.0,1022,8.0,rates were competitive and the funds came through quickly.,,0,1,medium
ACCT-0001543,2023-10-31,44.0,male,south,bachelor,full_time,premium,online,True,False,773,2801.78,33788.1,10610.22,0.314,43201.36,0.0554,72,706.6,50875.26,2,1.0,1356,8.0,"still evaluating against other offers from competitor banks. documentation requirements were typical for this kind of loan. ok experience overall, no strong feelings to share.",,0,0,low
ACCT-0002533,2022-08-11,40.0,female,west,bachelor,contract,standard,mobile,True,False,606,3268.96,39163.74,12325.78,0.3147,42990.45,0.0715,48,1032.43,49556.85,1,4.0,401,6.0,"process was fine, nothing exceptional either way. still evaluating against other offers from competitor banks. took longer than expected but got approved in the end.",,0,1,high
ACCT-0002340,2023-01-06,39.0,male,south,associate,full_time,standard,mobile,True,True,850,5145.63,62041.08,12055.39,0.1943,15516.93,0.1009,48,394.25,18924.03,0,1.0,768,7.0,still evaluating against other offers from competitor banks. took longer than expected but got approved in the end.,,0,1,low
ACCT-0003716,2023-08-25,34.0,female,south,associate,full_time,standard,online,True,False,787,5562.93,66737.99,17243.1,0.2584,50465.49,0.0598,60,975.17,58510.46,1,1.0,318,9.0,"transparent fees, no hidden charges that I noticed. easy to track payments through the mobile app.",,0,1,low
ACCT-0000400,2022-09-10,22.0,male,south,graduate,full_time,basic,branch,True,False,638,2431.91,29178.63,9190.86,0.315,15593.32,0.0985,48,394.37,18929.97,0,1.0,85,7.0,very smooth application process and the agent was helpful.,,0,1,high
ACCT-0000473,2022-02-12,41.0,female,pacific,high_school,part_time,basic,online,False,False,669,4641.78,55212.58,15471.19,0.2802,58716.83,0.0802,36,1840.48,66257.44,0,0.0,903,5.0,rates were competitive and the funds came through quickly.,,0,2,high
ACCT-0003253,2023-01-13,36.0,male,south,high_school,part_time,standard,branch,False,False,590,1334.46,15463.95,,0.6551,17338.78,0.1321,60,396.34,23780.26,1,1.0,1341,7.0,"rates were competitive and the funds came through quickly. very smooth application process and the agent was helpful. great customer service, will recommend to friends and family.",,0,2,high
ACCT-0002541,2024-10-20,38.0,female,northeast,bachelor,full_time,standard,branch,False,False,650,2959.63,35249.21,5753.72,0.1632,28102.95,0.0669,36,863.7,31093.06,1,1.0,56,9.0,very smooth application process and the agent was helpful. easy to track payments through the mobile app.,,0,1,high
ACCT-0000384,2022-10-12,28.0,female,northeast,high_school,full_time,premium,online,False,False,726,3380.82,40533.41,14092.57,0.3477,31205.25,0.092,84,505.25,42440.59,0,2.0,991,4.0,easy to track payments through the mobile app. very smooth application process and the agent was helpful.,,0,0,medium
ACCT-0003167,2024-09-21,27.0,female,south,bachelor,full_time,premium,online,True,False,821,4444.76,53355.0,8971.65,0.1682,62284.87,0.058,12,5354.98,64259.8,1,0.0,838,10.0,"transparent fees, no hidden charges that I noticed.",,0,2,low
ACCT-0005197,2022-08-31,57.0,female,south,associate,part_time,premium,online,False,False,731,2995.43,36234.8,15029.22,0.4148,30427.39,0.0439,24,1326.54,31837.05,1,1.0,1306,7.0,"transparent fees, no hidden charges that I noticed. easy to track payments through the mobile app.",,0,2,medium
ACCT-0002037,2023-08-25,33.0,female,pacific,bachelor,full_time,standard,online,False,True,726,5006.16,60238.72,16070.26,0.2668,21670.1,0.0511,84,307.4,25821.62,1,2.0,117,7.0,rates were competitive and the funds came through quickly. easy to track payments through the mobile app.,,0,2,medium
ACCT-0003027,2022-05-13,43.0,male,midwest,bachelor,full_time,basic,branch,True,False,722,7991.64,96124.82,20845.3,0.2169,40432.68,0.0887,84,647.82,54416.62,0,2.0,1121,6.0,"transparent fees, no hidden charges that I noticed.",,0,0,medium
ACCT-0003196,2023-02-20,35.0,female,northeast,graduate,part_time,basic,agent,True,False,590,4100.39,48921.35,10149.83,0.2075,52453.08,0.1378,84,976.52,82027.69,1,3.0,1345,4.0,"transparent fees, no hidden charges that I noticed. easy to track payments through the mobile app.",,0,0,high
ACCT-0002025,2022-06-13,41.0,female,northeast,bachelor,full_time,standard,mobile,False,False,728,2459.57,29539.18,8895.38,0.3011,39879.1,0.099,60,845.35,50721.15,1,0.0,419,6.0,took longer than expected but got approved in the end. documentation requirements were typical for this kind of loan.,,0,1,medium
ACCT-0003920,2024-02-23,43.0,male,pacific,bachelor,full_time,basic,online,True,False,700,6738.28,80780.25,26925.72,0.3333,102165.09,0.0785,72,1783.66,128423.26,3,1.0,356,1.0,"still evaluating against other offers from competitor banks. took longer than expected but got approved in the end. process was fine, nothing exceptional either way.",,0,2,medium
ACCT-0000405,2023-10-22,27.0,female,south,bachelor,full_time,standard,online,False,False,607,9724.98,116707.56,24978.17,0.214,127012.23,0.0897,84,2041.6,171494.48,0,1.0,317,5.0,"transparent fees, no hidden charges that I noticed. easy to track payments through the mobile app.",,0,2,high
ACCT-0005521,2024-12-19,49.0,male,south,associate,self_employed,standard,online,False,True,690,4851.95,58291.34,18955.37,0.3252,52781.51,0.1106,84,905.3,76044.79,2,0.0,786,9.0,"process was fine, nothing exceptional either way.",,0,1,medium
ACCT-0003263,2023-06-11,37.0,male,south,bachelor,full_time,basic,online,True,False,753,4955.61,59605.87,20329.94,0.3411,33366.7,0.0704,24,1494.47,35867.37,0,2.0,35,6.0,"transparent fees, no hidden charges that I noticed.",,0,3,low
ACCT-0004902,2024-09-21,72.0,female,west,bachelor,full_time,standard,mobile,True,False,832,5124.04,61672.96,12422.09,0.2014,52480.35,0.1084,24,2441.98,58607.61,0,0.0,1388,6.0,easy to track payments through the mobile app. rates were competitive and the funds came through quickly.,,0,2,low
ACCT-0001792,2023-07-13,32.0,female,northeast,bachelor,full_time,standard,mobile,True,False,607,1903.92,22695.64,22434.78,0.9885,13049.2,0.1342,12,1168.12,14017.39,3,0.0,840,10.0,the autopay system charged me twice in the same month. interest rate jumped after the first quarter without warning.,2024-06-28,1,0,high
ACCT-0004274,2023-01-12,25.0,female,south,associate,full_time,basic,online,True,False,579,4586.24,55257.91,25496.32,0.4614,37953.96,0.068,36,1168.45,42064.34,2,0.0,618,7.0,"rates were competitive and the funds came through quickly. transparent fees, no hidden charges that I noticed.",,0,2,very_high
ACCT-0000073,2024-01-13,29.0,male,midwest,bachelor,part_time,standard,mobile,False,False,786,2945.67,35296.75,36833.13,1.0435,20627.57,0.0386,36,607.73,21878.24,3,0.0,1023,7.0,"documentation requirements were typical for this kind of loan. took longer than expected but got approved in the end. process was fine, nothing exceptional either way.",2024-06-22,1,2,low
ACCT-0005066,2023-03-26,25.0,female,west,bachelor,part_time,standard,online,True,False,486,7357.57,88167.79,14162.14,0.1606,63299.11,0.1177,12,5617.21,67406.54,0,2.0,1035,7.0,"very smooth application process and the agent was helpful. great customer service, will recommend to friends and family. easy to track payments through the mobile app.",,0,1,very_high
ACCT-0004491,2022-08-31,50.0,female,south,bachelor,full_time,premium,online,True,False,708,4661.07,55212.51,19186.44,0.3475,21441.04,0.0988,48,542.53,26041.38,0,1.0,732,8.0,very smooth application process and the agent was helpful. rates were competitive and the funds came through quickly.,,0,0,medium
ACCT-0003829,2024-07-15,54.0,male,south,high_school,part_time,standard,agent,False,False,744,2733.85,32819.98,8165.72,0.2488,22772.08,0.0514,12,1950.92,23411.09,0,2.0,927,6.0,easy to track payments through the mobile app. very smooth application process and the agent was helpful.,,0,0,low
ACCT-0001229,2022-01-09,32.0,male,midwest,bachelor,part_time,standard,agent,True,True,722,3646.2,43813.26,25275.65,0.5769,45741.62,0.0284,12,3870.65,46447.79,5,1.0,376,9.0,"took longer than expected but got approved in the end. ok experience overall, no strong feelings to share.",,0,0,medium
ACCT-0005257,2023-03-15,28.0,male,midwest,associate,contract,basic,online,False,True,630,4533.1,54484.87,14016.17,0.2572,24626.72,0.1186,60,546.1,32766.09,0,1.0,360,5.0,"ok experience overall, no strong feelings to share. took longer than expected but got approved in the end.",,0,1,high
ACCT-0005646,2024-02-11,36.0,male,west,bachelor,contract,premium,branch,True,True,586,4676.13,56106.06,12769.07,0.2276,16572.14,0.1019,72,308.6,22219.06,1,1.0,977,7.0,"great customer service, will recommend to friends and family. rates were competitive and the funds came through quickly.",,0,0,high
ACCT-0002930,2023-06-16,58.0,female,south,bachelor,self_employed,basic,branch,False,False,795,4233.79,50493.77,13923.77,0.2758,39309.14,0.0931,24,1801.43,43234.21,0,1.0,325,7.0,"process was fine, nothing exceptional either way.",,0,0,low
ACCT-0002812,2024-10-25,55.0,male,south,graduate,self_employed,basic,mobile,True,False,672,2891.62,34593.43,23176.21,0.67,34570.82,0.0668,24,1542.79,37027.0,1,1.0,855,8.0,"very smooth application process and the agent was helpful. great customer service, will recommend to friends and family.",,0,1,medium
ACCT-0000916,2024-08-28,42.0,male,west,bachelor,full_time,basic,online,True,False,676,6280.81,75850.08,15927.69,0.21,55215.97,0.0699,24,2471.95,59326.74,0,0.0,937,8.0,"process was fine, nothing exceptional either way. ok experience overall, no strong feelings to share.",,0,0,medium
ACCT-0000802,2022-12-07,45.0,female,pacific,bachelor,full_time,basic,branch,False,False,701,8895.43,106639.54,28325.23,0.2656,133846.64,0.044,48,3046.29,146221.71,0,1.0,1424,6.0,"transparent fees, no hidden charges that I noticed. rates were competitive and the funds came through quickly.",,0,0,medium
ACCT-0001237,2023-11-20,55.0,male,south,graduate,contract,basic,mobile,False,False,653,4635.29,55581.66,9682.82,0.1742,50454.36,0.079,84,783.77,65837.02,0,1.0,1306,6.0,"great customer service, will recommend to friends and family. very smooth application process and the agent was helpful. rates were competitive and the funds came through quickly.",,0,0,high
ACCT-0003906,2023-05-31,55.0,male,midwest,graduate,full_time,premium,agent,True,False,570,4574.85,54633.15,19359.78,0.3544,50948.31,0.0853,24,2316.63,55599.04,0,0.0,1270,6.0,still evaluating against other offers from competitor banks.,,0,0,very_high
ACCT-0001907,2024-10-12,44.0,male,northeast,bachelor,part_time,standard,branch,False,False,795,3321.49,39791.1,10844.42,0.2725,50522.03,0.0875,12,4412.41,52948.92,0,3.0,36,4.0,"transparent fees, no hidden charges that I noticed. easy to track payments through the mobile app.",,0,1,low
ACCT-0000950,2024-03-28,67.0,female,south,bachelor,full_time,basic,online,False,False,765,5568.06,67037.74,21025.16,0.3136,54505.58,0.0878,36,1727.67,62196.0,0,1.0,632,,"rates were competitive and the funds came through quickly. great customer service, will recommend to friends and family.",,0,0,low
ACCT-0000161,2024-06-10,33.0,female,south,high_school,part_time,basic,branch,True,True,695,3735.87,44503.85,10294.76,0.2313,60129.59,0.0891,48,1493.9,71707.05,2,,1066,4.0,very smooth application process and the agent was helpful.,,0,0,medium
ACCT-0002116,2023-12-31,46.0,male,northeast,graduate,self_employed,basic,online,False,False,624,4759.95,57076.45,9215.85,0.1615,63630.28,0.1007,36,2055.15,73985.56,0,1.0,796,6.0,rates were competitive and the funds came through quickly.,,0,2,high
ACCT-0004542,2022-09-05,50.0,male,midwest,high_school,full_time,premium,agent,False,False,671,2503.34,30266.16,13505.25,0.4462,16097.43,0.0919,12,1409.19,16910.29,1,0.0,1411,4.0,"process was fine, nothing exceptional either way. ok experience overall, no strong feelings to share.",,0,0,medium
ACCT-0004284,2023-04-06,23.0,male,south,bachelor,full_time,standard,online,True,False,719,5186.58,62499.75,13241.06,0.2119,36168.68,0.097,84,594.93,49974.38,0,2.0,181,6.0,"ok experience overall, no strong feelings to share.",,0,5,medium
ACCT-0002113,2023-04-11,34.0,female,west,graduate,full_time,basic,online,True,False,625,2279.61,27545.88,29207.19,1.0603,8045.2,0.1478,48,222.99,10703.47,1,1.0,1262,6.0,"very smooth application process and the agent was helpful. transparent fees, no hidden charges that I noticed. easy to track payments through the mobile app.",,0,2,high
ACCT-0001196,2023-07-16,50.0,female,west,high_school,full_time,premium,branch,True,False,850,6615.06,79268.55,35549.64,0.4485,32830.11,0.0738,72,565.68,40729.22,2,1.0,797,6.0,very smooth application process and the agent was helpful.,,0,0,low
