account_id,application_date,age,gender,region,education,employment_type,product_tier,channel,is_autopay,has_collateral,credit_score,monthly_income,annual_income,existing_debt,debt_to_income,loan_amount,interest_rate,term_months,monthly_payment,total_payment,num_late_payments,num_inquiries_90d,tenure_days,nps_score,customer_feedback,default_notice_date,defaulted,num_dependents,risk_band,referral_source,account_balance
ACCT-0001801,2022-09-21,47.0,female,midwest,associate,full_time,standard,branch,True,True,598,2911.79,34681.61,12451.89,0.359,19381.26,0.0802,72,340.05,24483.67,0,1.0,1014,5.0,easy to track payments through the mobile app. rates were competitive and the funds came through quickly.,,0,1,high,organic,7709.09
ACCT-0000519,2024-02-02,45.0,male,south,bachelor,full_time,premium,branch,False,True,682,9940.34,119133.87,19074.46,0.1601,119765.52,0.1045,60,2571.41,154284.56,0,2.0,418,8.0,"transparent fees, no hidden charges that I noticed.",,0,2,medium,paid_ads,8924.07
ACCT-0000152,2024-03-25,47.0,female,south,bachelor,self_employed,basic,mobile,True,True,657,3823.02,46021.3,16888.2,0.367,25663.74,0.0858,60,527.47,31648.36,0,0.0,690,8.0,"transparent fees, no hidden charges that I noticed. great customer service, will recommend to friends and family.",,0,1,high,paid_ads,18301.62
ACCT-0005175,2023-09-05,56.0,male,south,associate,full_time,basic,mobile,True,False,714,2369.81,28441.56,11965.42,0.4207,26662.78,0.0598,72,441.63,31797.12,1,1.0,1359,10.0,"great customer service, will recommend to friends and family. very smooth application process and the agent was helpful.",,0,0,medium,referral,12154.66
ACCT-0004783,2023-01-14,18.0,male,pacific,associate,part_time,basic,agent,False,False,701,2525.34,30451.27,11806.76,0.3877,22349.56,0.1216,72,438.82,31595.19,0,1.0,1440,9.0,"great customer service, will recommend to friends and family. transparent fees, no hidden charges that I noticed. very smooth application process and the agent was helpful.",,0,1,medium,paid_ads,10099.92
ACCT-0009774,2023-08-16,54.0,male,pacific,graduate,contract,standard,online,False,False,543,4890.69,59004.2,20184.75,0.3421,65518.79,0.1261,48,1745.08,83763.72,0,3.0,595,1.0,"ok experience overall, no strong feelings to share.",,0,1,very_high,organic,0.0
ACCT-0003996,2024-02-22,52.0,female,northeast,associate,full_time,premium,branch,False,False,643,4235.53,50316.63,25000.26,0.4969,39326.14,0.067,84,587.87,49381.35,5,0.0,194,6.0,"very smooth application process and the agent was helpful. great customer service, will recommend to friends and family. easy to track payments through the mobile app.",,0,3,high,referral,13120.81
ACCT-0009503,2024-12-25,30.0,female,midwest,associate,full_time,basic,branch,True,False,721,3419.3,41043.55,13766.43,0.3354,18164.17,0.0832,12,1582.74,18992.89,1,1.0,969,6.0,took longer than expected but got approved in the end.,,0,4,medium,paid_ads,5050.91
ACCT-0006368,2022-08-22,47.0,female,west,bachelor,full_time,standard,online,True,False,555,3723.19,44369.3,21317.61,0.4805,19510.24,0.0807,36,612.0,22031.85,1,4.0,270,7.0,rates were competitive and the funds came through quickly.,,0,2,very_high,referral,1223.91
ACCT-0005204,2024-11-13,60.0,female,south,associate,part_time,basic,online,True,False,682,2814.49,33554.29,21521.69,0.6414,42005.1,0.0828,48,1030.99,49487.37,2,,1084,3.0,"transparent fees, no hidden charges that I noticed. great customer service, will recommend to friends and family.",,0,3,medium,organic,6509.09
ACCT-0001863,2024-07-30,28.0,male,midwest,bachelor,self_employed,basic,online,True,True,638,5175.45,62126.49,17569.06,0.2828,40048.43,0.0899,12,3502.05,42024.63,1,,529,7.0,"easy to track payments through the mobile app. great customer service, will recommend to friends and family. rates were competitive and the funds came through quickly.",,0,1,high,referral,19286.25
ACCT-0007416,2023-09-08,25.0,female,south,bachelor,contract,basic,online,True,False,622,5879.52,70975.95,21199.56,0.2987,84762.01,0.1096,72,1611.72,116043.64,0,0.0,1088,10.0,"great customer service, will recommend to friends and family. transparent fees, no hidden charges that I noticed.",,0,3,high,referral,3180.75
ACCT-0005023,2023-11-21,42.0,male,northeast,bachelor,full_time,basic,agent,False,False,692,9158.61,109806.76,20793.85,0.1894,58311.22,0.1106,60,1269.55,76173.0,1,4.0,560,6.0,rates were competitive and the funds came through quickly. easy to track payments through the mobile app.,,0,0,medium,paid_ads,17069.17
ACCT-0005897,2024-09-10,18.0,male,south,bachelor,self_employed,basic,mobile,True,False,671,9763.82,117417.36,24993.88,0.2129,111068.14,0.086,24,5053.78,121290.76,1,1.0,732,5.0,"took longer than expected but got approved in the end. process was fine, nothing exceptional either way.",,0,1,medium,referral,8945.64
ACCT-0005017,2024-11-15,32.0,female,northeast,bachelor,full_time,basic,online,True,True,671,2950.23,35325.97,6202.81,0.1756,29977.41,0.1111,36,983.05,35389.63,3,1.0,1485,5.0,still evaluating against other offers from competitor banks. documentation requirements were typical for this kind of loan.,,0,1,medium,paid_ads,15108.96
ACCT-0000957,2024-11-26,26.0,male,south,graduate,full_time,basic,online,True,False,640,2032.46,24310.46,10812.29,0.4448,9747.51,0.0897,48,242.41,11635.88,0,0.0,1354,9.0,"transparent fees, no hidden charges that I noticed. great customer service, will recommend to friends and family.",,0,0,high,organic,17421.14
ACCT-0003026,2024-10-02,50.0,male,south,high_school,full_time,basic,online,True,False,779,4486.53,53848.51,14795.58,0.2748,52343.81,0.0791,24,2365.14,56763.25,1,1.0,425,8.0,,,0,0,low,email,3021.06
ACCT-0006136,2022-06-08,47.0,male,south,bachelor,full_time,basic,online,True,True,745,4306.12,52116.43,17221.75,0.3304,27206.96,0.0775,24,1227.45,29458.78,1,1.0,1091,10.0,easy to track payments through the mobile app.,,0,1,low,paid_ads,14663.26
ACCT-0002008,2024-01-02,56.0,female,northeast,associate,full_time,standard,branch,True,False,689,6198.72,74719.74,30408.87,0.407,100259.16,0.0731,48,2415.4,115939.26,2,1.0,1182,9.0,"process was fine, nothing exceptional either way.",,0,1,medium,email,4572.45
ACCT-0004658,2023-02-28,48.0,male,south,bachelor,full_time,basic,mobile,True,True,654,4363.66,52604.29,12784.11,0.243,67618.87,0.1066,72,1275.35,91825.01,2,1.0,682,5.0,,,0,0,high,referral,14104.3
ACCT-0005599,2022-03-29,39.0,male,midwest,bachelor,full_time,basic,online,True,False,672,4433.43,53335.23,23489.07,0.4404,47750.28,0.109,84,815.07,68466.11,0,2.0,868,5.0,very smooth application process and the agent was helpful. rates were competitive and the funds came through quickly.,,0,1,medium,organic,6484.92
ACCT-0002672,2023-05-18,25.0,male,pacific,high_school,part_time,basic,online,True,False,677,3297.2,39660.61,20855.53,0.5259,50334.42,0.1216,36,1675.62,60322.15,1,2.0,315,,"ok experience overall, no strong feelings to share. took longer than expected but got approved in the end. process was fine, nothing exceptional either way.",,0,1,medium,referral,7024.22
ACCT-0002667,2024-01-13,35.0,male,south,bachelor,full_time,standard,online,True,True,722,3408.52,40307.44,17590.14,0.4364,42965.61,0.0991,12,3775.65,45307.86,1,0.0,629,10.0,"documentation requirements were typical for this kind of loan. process was fine, nothing exceptional either way. ok experience overall, no strong feelings to share.",,0,3,medium,referral,0.0
ACCT-0003726,2023-12-06,42.0,female,west,high_school,full_time,standard,online,False,True,576,2865.3,34402.99,6572.91,0.1911,46739.67,0.1275,60,1057.53,63451.57,0,0.0,775,8.0,very smooth application process and the agent was helpful.,,0,2,very_high,partner,11408.05
ACCT-0002376,2024-12-23,33.0,male,northeast,associate,part_time,standard,branch,True,False,661,4149.43,49684.55,28843.87,0.5805,31806.55,0.1207,24,1498.23,35957.41,0,0.0,760,4.0,documentation requirements were typical for this kind of loan.,,0,3,high,paid_ads,11499.37
ACCT-0009118,2022-08-06,51.0,male,northeast,bachelor,full_time,basic,mobile,False,False,544,3741.03,44720.52,16200.36,0.3623,30231.95,0.0736,72,520.61,37483.77,1,1.0,269,9.0,,,0,1,very_high,referral,0.0
ACCT-0001505,2022-01-16,21.0,male,northeast,bachelor,full_time,basic,mobile,False,True,750,6573.04,78966.62,21555.54,0.273,21020.38,0.0725,48,505.81,24279.06,0,0.0,360,7.0,"great customer service, will recommend to friends and family. easy to track payments through the mobile app. transparent fees, no hidden charges that I noticed.",,0,0,low,referral,11008.11
ACCT-0000319,2022-10-09,40.0,male,south,graduate,full_time,premium,mobile,True,False,618,3457.86,41145.75,20853.38,0.5068,44977.8,0.121,48,1186.64,56958.6,0,1.0,420,6.0,took longer than expected but got approved in the end. documentation requirements were typical for this kind of loan.,,0,0,high,referral,11373.95
ACCT-0008720,2023-09-09,43.0,male,midwest,high_school,full_time,basic,branch,True,True,850,6391.93,76739.68,20086.05,0.2617,76889.55,0.1019,48,1956.97,93934.73,0,1.0,1347,9.0,"rates were competitive and the funds came through quickly. transparent fees, no hidden charges that I noticed. great customer service, will recommend to friends and family.",,0,1,low,partner,17766.07
ACCT-0000327,2022-06-30,43.0,female,west,high_school,part_time,basic,mobile,True,True,798,1914.89,22782.8,9997.02,0.4388,12877.95,0.0906,84,207.61,17439.5,1,2.0,823,8.0,"documentation requirements were typical for this kind of loan. ok experience overall, no strong feelings to share.",,0,2,low,organic,4018.98
ACCT-0004524,2023-10-20,48.0,male,midwest,graduate,full_time,standard,mobile,True,True,759,8868.88,106875.71,33653.31,0.3149,74792.04,0.054,84,1071.09,89971.2,0,0.0,996,7.0,"very smooth application process and the agent was helpful. easy to track payments through the mobile app. great customer service, will recommend to friends and family.",,0,2,low,organic,9660.12
ACCT-0005642,2022-07-11,56.0,female,midwest,high_school,part_time,premium,mobile,False,True,673,7227.13,86631.58,23878.46,0.2756,110160.56,0.102,84,1840.2,154576.75,0,2.0,1099,6.0,,,0,3,medium,organic,14581.29
ACCT-0009308,2023-10-30,48.0,male,midwest,graduate,part_time,basic,mobile,True,False,850,2594.02,31024.1,12622.41,0.4069,41815.18,0.025,72,626.02,45073.15,3,,553,3.0,very smooth application process and the agent was helpful. easy to track payments through the mobile app.,,0,0,low,organic,3486.74
ACCT-0001709,2023-11-21,56.0,female,west,associate,self_employed,standard,agent,True,True,799,5179.39,62297.58,13804.59,0.2216,61289.7,0.0479,36,1831.23,65924.16,0,2.0,77,7.0,"very smooth application process and the agent was helpful. easy to track payments through the mobile app. transparent fees, no hidden charges that I noticed.",,0,2,low,email,5513.45
ACCT-0000590,2022-02-28,55.0,female,west,bachelor,full_time,basic,online,True,False,745,7000.45,84130.8,14430.48,0.1715,51843.76,0.0799,12,4509.66,54115.98,1,2.0,440,10.0,"great customer service, will recommend to friends and family. very smooth application process and the agent was helpful.",,0,0,low,email,8061.5
ACCT-0001267,2023-05-26,55.0,male,northeast,graduate,full_time,basic,online,True,False,696,3224.35,38780.58,22028.34,0.568,15923.14,0.0942,72,290.37,20906.72,1,,804,6.0,"great customer service, will recommend to friends and family. rates were competitive and the funds came through quickly.",,0,1,medium,email,6912.39
ACCT-0005567,2022-06-08,18.0,female,northeast,associate,self_employed,standard,online,False,True,690,5175.3,62256.88,22660.18,0.364,37468.85,0.0823,48,918.77,44100.89,0,1.0,903,4.0,"documentation requirements were typical for this kind of loan. took longer than expected but got approved in the end. process was fine, nothing exceptional either way.",,0,2,medium,paid_ads,4055.43
ACCT-0007622,2022-02-15,54.0,male,west,high_school,full_time,standard,online,True,True,580,6193.6,74394.01,17302.88,0.2326,52825.81,0.1273,60,1194.67,71679.94,0,,306,6.0,"took longer than expected but got approved in the end. process was fine, nothing exceptional either way.",,0,0,very_high,paid_ads,11532.52
ACCT-0001615,2022-11-03,33.0,female,south,high_school,full_time,basic,online,True,False,615,8183.34,98114.09,23558.4,0.2401,50172.13,0.1174,60,1109.56,66573.79,1,1.0,55,8.0,"transparent fees, no hidden charges that I noticed. easy to track payments through the mobile app. very smooth application process and the agent was helpful.",,0,0,high,paid_ads,16241.09
ACCT-0005123,2022-09-25,27.0,female,south,associate,full_time,standard,online,True,False,663,7663.38,91772.62,16040.07,0.1748,116699.58,0.1089,84,1991.26,167266.18,0,2.0,1440,7.0,"great customer service, will recommend to friends and family.",,0,1,high,organic,15497.95
ACCT-0003228,2022-02-02,35.0,female,south,graduate,self_employed,premium,online,True,True,693,3023.46,36549.16,7527.15,0.2059,28301.55,0.1186,72,551.29,39692.75,2,0.0,1322,9.0,"rates were competitive and the funds came through quickly. easy to track payments through the mobile app. great customer service, will recommend to friends and family.",,0,3,medium,partner,17402.41
ACCT-0003320,2024-06-30,40.0,male,west,graduate,part_time,basic,mobile,False,False,706,1557.72,18632.35,,0.5825,22514.81,0.0865,60,463.59,27815.27,1,1.0,401,8.0,rates were competitive and the funds came through quickly.,,0,2,medium,paid_ads,2239.81
ACCT-0009070,2022-07-08,37.0,female,south,associate,full_time,basic,branch,True,False,840,3375.2,40451.52,9015.31,0.2229,12324.63,0.0778,48,299.61,14381.48,0,0.0,1067,7.0,rates were competitive and the funds came through quickly.,,0,0,low,email,2166.13
ACCT-0006631,2023-01-11,50.0,female,south,associate,self_employed,standard,mobile,False,False,592,6168.79,73968.87,16966.87,0.2294,69384.17,0.0999,72,1284.96,92517.4,0,1.0,1378,6.0,"great customer service, will recommend to friends and family. very smooth application process and the agent was helpful.",,0,1,high,paid_ads,0.0
ACCT-0005972,2023-11-07,59.0,female,south,bachelor,contract,standard,online,True,False,701,6225.21,74925.46,19722.56,0.2632,42440.93,0.1287,36,1427.4,51386.34,2,1.0,512,10.0,"transparent fees, no hidden charges that I noticed. rates were competitive and the funds came through quickly. very smooth application process and the agent was helpful.",,0,2,medium,referral,4060.08
ACCT-0009025,2022-07-16,34.0,male,south,bachelor,full_time,premium,mobile,False,True,697,3801.42,45783.42,9672.57,0.2113,22951.75,0.0977,12,2015.33,24183.96,1,,906,6.0,"transparent fees, no hidden charges that I noticed. easy to track payments through the mobile app.",,0,2,medium,paid_ads,14506.67
ACCT-0005129,2022-03-11,53.0,female,south,bachelor,full_time,basic,online,True,True,722,5087.5,61080.38,16397.17,0.2685,44597.37,0.0885,24,2034.39,48825.27,0,0.0,953,8.0,"transparent fees, no hidden charges that I noticed. great customer service, will recommend to friends and family.",,0,2,medium,paid_ads,19168.83
ACCT-0008859,2024-04-17,,male,midwest,graduate,part_time,basic,online,False,False,625,2332.66,28403.42,14276.39,0.5026,15076.76,0.1045,36,489.7,17629.12,0,,616,6.0,"transparent fees, no hidden charges that I noticed. very smooth application process and the agent was helpful.",,0,2,high,organic,8156.17
ACCT-0006848,2024-11-27,48.0,male,northeast,associate,full_time,standard,mobile,False,True,617,7262.65,86941.06,18589.23,0.2138,47177.09,0.0912,36,1502.85,54102.45,2,,1044,7.0,rates were competitive and the funds came through quickly.,,0,1,high,partner,0.0
ACCT-0008052,2023-04-14,37.0,male,northeast,high_school,full_time,basic,mobile,False,False,775,10312.15,123583.85,29265.93,0.2368,46489.43,0.0613,48,1094.55,52538.44,1,0.0,1164,8.0,rates were competitive and the funds came through quickly.,,0,1,low,partner,1205.62
ACCT-0001005,2023-03-10,22.0,female,midwest,bachelor,full_time,standard,online,True,True,776,6632.67,79419.42,15688.87,0.1975,45771.92,0.0376,12,3892.44,46709.22,0,3.0,175,8.0,"documentation requirements were typical for this kind of loan. process was fine, nothing exceptional either way.",,0,0,low,referral,9148.47
ACCT-0005834,2022-04-23,40.0,female,midwest,bachelor,part_time,basic,branch,False,False,643,7092.52,85342.2,15028.94,0.1761,50655.11,0.0737,48,1221.6,58636.66,0,1.0,1205,10.0,very smooth application process and the agent was helpful.,,0,1,high,paid_ads,3218.08
ACCT-0006775,2024-03-15,34.0,female,west,high_school,full_time,basic,online,True,False,698,7319.92,87822.98,16566.64,0.1886,53329.75,0.0692,60,1054.07,63244.03,0,0.0,1129,10.0,"process was fine, nothing exceptional either way. took longer than expected but got approved in the end.",,0,1,medium,paid_ads,1506.02
ACCT-0006688,2024-08-04,37.0,female,midwest,bachelor,full_time,standard,agent,False,False,802,3219.14,38512.26,7790.93,0.2023,29733.84,0.0603,12,2559.45,30713.34,2,0.0,799,3.0,"ok experience overall, no strong feelings to share. still evaluating against other offers from competitor banks.",,0,0,low,organic,1451.96
