account_id,application_date,age,gender,region,education,employment_type,product_tier,channel,is_autopay,has_collateral,credit_score,monthly_income,annual_income,existing_debt,debt_to_income,loan_amount,interest_rate,term_months,monthly_payment,total_payment,num_late_payments,num_inquiries_90d,tenure_days,nps_score,customer_feedback,default_notice_date,defaulted,num_dependents,risk_band
ACCT-0000630,2023-02-11,41.0,female,west,graduate,full_time,premium,agent,True,False,775,3275.44,39158.73,12492.18,0.319,27193.5,0.063,36,831.0,29916.01,0,0.0,1314,7.0,"great customer service, will recommend to friends and family. transparent fees, no hidden charges that I noticed.",,0,1,low
ACCT-0002389,2024-10-21,49.0,female,northeast,bachelor,full_time,basic,branch,True,True,654,18523.32,221985.52,37730.04,0.17,259382.81,0.075,72,4335.7,312170.55,0,1.0,589,7.0,"rates were competitive and the funds came through quickly. transparent fees, no hidden charges that I noticed. great customer service, will recommend to friends and family.",,0,0,high
ACCT-0005446,2023-04-29,33.0,female,south,associate,full_time,standard,mobile,True,False,802,5310.61,63665.27,14877.85,0.2337,47651.93,0.1237,72,940.78,67735.9,1,0.0,1030,4.0,"great customer service, will recommend to friends and family.",,0,2,low
ACCT-0000160,2023-10-18,49.0,female,south,high_school,full_time,basic,online,True,True,704,4043.25,48805.51,13469.35,0.276,14245.65,0.0924,48,348.07,16707.26,1,0.0,718,5.0,easy to track payments through the mobile app.,,0,0,medium
ACCT-0004038,2023-08-31,45.0,male,midwest,bachelor,full_time,standard,agent,False,False,636,2035.03,24526.41,24852.1,1.0133,11566.16,0.0953,24,531.2,12748.73,2,2.0,1179,5.0,"process was fine, nothing exceptional either way. ok experience overall, no strong feelings to share.",2024-11-04,1,1,high
ACCT-0003710,2022-05-27,42.0,male,northeast,graduate,full_time,standard,mobile,True,False,737,3653.27,43953.76,9413.23,0.2142,18650.07,0.0765,12,1619.34,19432.03,0,1.0,403,8.0,support never returned my calls about the missed payment. the autopay system charged me twice in the same month. the agent kept rescheduling and the process took weeks.,2023-07-29,1,2,medium
ACCT-0005068,2022-07-03,31.0,female,south,bachelor,self_employed,basic,online,True,False,644,2647.04,32138.01,17241.98,0.5365,32379.1,0.1037,24,1499.62,35990.81,1,2.0,625,8.0,,2023-09-09,1,0,high
ACCT-0004857,2023-05-29,29.0,female,south,graduate,part_time,premium,branch,False,False,598,6740.0,81329.76,15414.47,0.1895,35557.57,0.0793,72,622.2,44798.69,0,1.0,681,4.0,"very smooth application process and the agent was helpful. great customer service, will recommend to friends and family.",,0,0,high
ACCT-0001694,2023-06-20,48.0,female,midwest,high_school,full_time,basic,online,True,False,672,4348.08,52411.92,11447.81,0.2184,20732.73,0.0957,60,436.15,26169.21,1,0.0,1365,,rates were competitive and the funds came through quickly. very smooth application process and the agent was helpful.,,0,1,medium
ACCT-0000991,2023-10-13,46.0,female,south,associate,contract,premium,agent,False,False,850,8186.38,98393.07,28765.62,0.2924,82888.52,0.0867,48,2002.85,96136.99,0,0.0,264,2.0,took longer than expected but got approved in the end. documentation requirements were typical for this kind of loan.,,0,0,low
ACCT-0005049,2022-09-06,51.0,female,northeast,associate,contract,basic,agent,True,True,566,4435.76,53209.74,27081.02,0.5089,45741.89,0.1132,84,790.9,66435.31,3,4.0,220,7.0,"great customer service, will recommend to friends and family. easy to track payments through the mobile app.",,0,0,very_high
ACCT-0003557,2023-07-13,41.0,female,south,bachelor,self_employed,basic,mobile,False,False,624,3561.61,42545.14,10500.03,0.2468,59034.79,0.1076,48,1518.78,72901.66,0,1.0,195,9.0,the agent kept rescheduling and the process took weeks.,2024-08-20,1,2,high
ACCT-0005633,2022-06-19,43.0,female,midwest,graduate,part_time,basic,branch,True,False,639,5046.77,60561.79,31557.2,0.5211,33406.82,0.0821,36,1050.02,37800.82,2,1.0,931,6.0,interest rate jumped after the first quarter without warning. the agent kept rescheduling and the process took weeks.,2023-09-16,1,1,high
ACCT-0003520,2024-04-01,50.0,male,midwest,high_school,contract,basic,mobile,False,True,659,7296.81,87747.26,20340.7,0.2318,113516.11,0.13,60,2513.45,150806.81,0,0.0,528,3.0,"great customer service, will recommend to friends and family. very smooth application process and the agent was helpful.",,0,2,high
ACCT-0001628,2023-06-21,37.0,male,west,bachelor,part_time,basic,branch,True,True,843,4828.33,57888.11,21737.1,0.3755,28745.68,0.0847,60,589.33,35359.66,1,2.0,1469,3.0,"process was fine, nothing exceptional either way. took longer than expected but got approved in the end.",,0,2,low
ACCT-0003698,2023-12-20,38.0,female,west,bachelor,full_time,standard,online,False,False,733,4131.1,49636.9,10517.29,0.2119,65340.02,0.0937,48,1600.3,76814.55,0,1.0,1334,7.0,"great customer service, will recommend to friends and family. very smooth application process and the agent was helpful.",,0,1,medium
ACCT-0000954,2023-06-18,43.0,female,midwest,bachelor,full_time,standard,mobile,True,True,749,2336.19,27795.96,9789.59,0.3522,38127.96,0.0668,72,644.22,46383.68,0,1.0,437,8.0,"ok experience overall, no strong feelings to share.",,0,0,low
ACCT-0001069,2023-11-10,39.0,female,pacific,bachelor,full_time,basic,mobile,False,True,693,4985.25,59976.18,11415.32,0.1903,33550.99,0.0903,84,520.04,43683.75,0,1.0,1482,5.0,documentation requirements were typical for this kind of loan. still evaluating against other offers from competitor banks.,,0,0,medium
ACCT-0005784,2022-08-26,37.0,female,south,graduate,self_employed,standard,mobile,True,False,696,3568.54,43051.82,12685.74,0.2947,37988.55,0.0368,84,513.65,43146.9,0,1.0,75,7.0,"easy to track payments through the mobile app. great customer service, will recommend to friends and family.",,0,0,medium
ACCT-0005580,2023-05-05,55.0,male,pacific,bachelor,part_time,premium,online,True,False,698,3422.91,41003.56,12213.77,0.2979,50964.8,0.1078,48,1311.82,62967.19,1,3.0,1486,8.0,"great customer service, will recommend to friends and family. rates were competitive and the funds came through quickly. very smooth application process and the agent was helpful.",,0,1,medium
ACCT-0002561,2022-01-06,34.0,male,south,graduate,self_employed,basic,online,True,True,659,1735.32,21395.85,,0.3942,21422.32,0.1046,84,360.75,30302.95,2,1.0,828,5.0,easy to track payments through the mobile app. very smooth application process and the agent was helpful.,,0,1,high
ACCT-0004850,2023-01-04,31.0,female,midwest,bachelor,self_employed,standard,branch,True,False,777,5714.89,68649.65,24249.06,0.3532,86235.8,0.0597,24,3820.93,91702.23,2,0.0,566,6.0,easy to track payments through the mobile app.,,0,0,low
ACCT-0002229,2022-09-08,24.0,male,south,high_school,self_employed,basic,mobile,True,False,691,5733.78,68687.14,,0.2614,87084.38,0.0667,36,2675.93,96333.49,0,2.0,600,7.0,"rates were competitive and the funds came through quickly. transparent fees, no hidden charges that I noticed.",,0,1,medium
ACCT-0002691,2022-09-27,34.0,female,northeast,bachelor,self_employed,basic,online,False,False,806,3421.29,40862.66,12346.69,0.3022,40638.09,0.0311,60,732.2,43931.83,0,2.0,1352,6.0,"process was fine, nothing exceptional either way. still evaluating against other offers from competitor banks.",,0,0,low
ACCT-0005254,2022-05-14,53.0,male,midwest,graduate,full_time,premium,online,True,False,755,6135.88,73687.01,24001.06,0.3257,67817.51,0.0364,72,1049.87,75590.64,0,2.0,1454,8.0,"transparent fees, no hidden charges that I noticed. very smooth application process and the agent was helpful.",,0,0,low
ACCT-0001915,2023-01-21,38.0,male,south,associate,full_time,basic,online,True,True,812,3112.35,37732.89,16246.65,0.4306,37719.71,0.0443,84,523.0,43931.65,1,3.0,657,6.0,"ok experience overall, no strong feelings to share.",,0,1,low
ACCT-0000791,2024-11-19,20.0,female,pacific,bachelor,full_time,standard,online,True,False,679,5495.29,65840.27,10586.96,0.1608,83876.55,0.1446,48,2260.91,108523.82,1,3.0,680,4.0,"great customer service, will recommend to friends and family. easy to track payments through the mobile app. very smooth application process and the agent was helpful.",,0,1,medium
ACCT-0004426,2024-08-21,35.0,female,northeast,associate,full_time,basic,online,False,False,683,4883.11,58426.42,13235.45,0.2265,24243.89,0.1179,60,522.16,31329.58,0,0.0,1249,0.0,"ok experience overall, no strong feelings to share. process was fine, nothing exceptional either way.",,0,1,medium
ACCT-0001822,2024-07-28,21.0,male,south,bachelor,full_time,basic,mobile,False,False,629,4624.87,55542.19,19372.89,0.3488,30019.84,0.1086,48,756.49,36311.5,1,2.0,581,,documentation requirements were typical for this kind of loan.,,0,2,high
ACCT-0002303,2023-09-01,33.0,female,midwest,high_school,full_time,basic,online,False,False,660,5411.23,65059.9,16563.7,0.2546,62674.53,0.1232,24,2924.54,70188.89,1,1.0,1462,9.0,"process was fine, nothing exceptional either way. still evaluating against other offers from competitor banks.",,0,1,high
ACCT-0003815,2024-08-09,,male,northeast,graduate,part_time,standard,mobile,True,False,563,3666.68,43914.65,16471.75,0.3751,22234.37,0.1359,24,1050.67,25215.98,0,0.0,1110,10.0,very smooth application process and the agent was helpful. easy to track payments through the mobile app.,,0,2,very_high
ACCT-0004372,2023-01-18,56.0,male,midwest,high_school,full_time,premium,mobile,True,False,674,2231.34,26403.71,19066.21,0.7221,15403.47,0.09,72,277.63,19989.1,0,3.0,182,10.0,"great customer service, will recommend to friends and family. very smooth application process and the agent was helpful.",,0,1,medium
ACCT-0004519,2023-02-03,46.0,male,pacific,bachelor,self_employed,basic,mobile,False,False,756,7084.4,85253.61,17584.06,0.2063,52379.66,0.056,84,755.11,63429.19,3,1.0,570,8.0,"ok experience overall, no strong feelings to share. took longer than expected but got approved in the end.",,0,0,low
ACCT-0000698,2023-11-17,44.0,male,south,high_school,full_time,basic,mobile,False,True,629,5518.59,65834.55,14619.33,0.2221,66910.03,0.0924,24,3027.39,72657.39,0,2.0,1302,5.0,"very smooth application process and the agent was helpful. great customer service, will recommend to friends and family. rates were competitive and the funds came through quickly.",,0,0,high
ACCT-0002968,2023-07-09,34.0,male,pacific,graduate,part_time,basic,online,True,False,695,5200.1,62470.22,17667.17,0.2828,85243.53,0.1281,84,1541.75,129506.68,0,1.0,980,8.0,documentation requirements were typical for this kind of loan.,,0,1,medium
ACCT-0002247,2023-05-09,53.0,male,northeast,high_school,part_time,standard,agent,False,True,678,2887.7,34853.78,15172.39,0.4353,34697.9,0.0982,36,1116.6,40197.45,3,0.0,882,7.0,easy to track payments through the mobile app.,,0,1,medium
ACCT-0000854,2022-11-24,48.0,female,south,graduate,part_time,standard,online,True,True,586,2449.81,29691.96,24237.7,0.8163,17315.6,0.0941,48,434.3,20846.51,1,0.0,1398,7.0,rates were competitive and the funds came through quickly.,,0,0,high
ACCT-0000848,2022-09-05,42.0,male,west,high_school,full_time,standard,mobile,True,False,830,7588.41,91174.85,20746.09,0.2275,80608.63,0.1091,72,1530.49,110195.24,0,2.0,1393,4.0,documentation requirements were typical for this kind of loan. still evaluating against other offers from competitor banks.,,0,0,low
ACCT-0001501,2022-09-28,18.0,female,midwest,bachelor,self_employed,basic,online,False,False,589,6862.06,82471.88,14273.72,0.1731,78773.47,0.0933,60,1647.8,98868.08,0,0.0,882,8.0,"still evaluating against other offers from competitor banks. ok experience overall, no strong feelings to share.",,0,2,high
ACCT-0003401,2022-05-17,43.0,female,south,graduate,full_time,basic,online,False,True,700,4510.36,54796.05,23389.75,0.4269,41286.96,0.0374,36,1214.21,43711.73,0,1.0,1312,8.0,"process was fine, nothing exceptional either way. documentation requirements were typical for this kind of loan.",,0,2,medium
ACCT-0003055,2024-11-15,41.0,male,midwest,bachelor,full_time,standard,agent,False,True,667,2511.72,30434.46,11629.06,0.3821,16742.39,0.1126,72,310.7,22370.46,1,1.0,1075,8.0,rates were competitive and the funds came through quickly. easy to track payments through the mobile app.,,0,1,high
ACCT-0004948,2024-06-03,36.0,female,midwest,associate,full_time,premium,mobile,True,False,756,2875.9,34649.86,10589.38,0.3056,33387.49,0.0584,48,763.51,36648.33,0,0.0,1452,7.0,"great customer service, will recommend to friends and family. very smooth application process and the agent was helpful. rates were competitive and the funds came through quickly.",,0,0,low
ACCT-0005236,2024-07-03,38.0,male,south,high_school,contract,standard,agent,True,True,704,3184.55,38188.07,13042.45,0.3415,10703.83,0.0773,12,923.87,11086.39,0,2.0,867,6.0,"great customer service, will recommend to friends and family.",,0,1,medium
ACCT-0003184,2022-04-13,18.0,female,west,bachelor,full_time,basic,online,False,False,771,4673.04,56040.22,16895.67,0.3015,30818.97,0.0669,36,947.24,34100.74,0,,1392,5.0,"transparent fees, no hidden charges that I noticed. rates were competitive and the funds came through quickly.",,0,1,low
ACCT-0003420,2024-07-11,30.0,female,south,high_school,self_employed,basic,online,True,True,591,3733.54,44724.21,,0.527,21381.53,0.1012,48,531.3,25502.36,0,3.0,75,7.0,easy to track payments through the mobile app. rates were competitive and the funds came through quickly.,,0,0,high
ACCT-0000696,2024-12-28,59.0,female,south,high_school,full_time,standard,online,True,True,774,6865.56,82122.9,20821.17,0.2535,51590.53,0.1095,24,2374.65,56991.58,1,1.0,516,2.0,"great customer service, will recommend to friends and family.",,0,1,low
ACCT-0005928,2022-09-24,22.0,female,south,bachelor,full_time,standard,online,True,False,606,2405.35,28831.66,17557.28,0.609,39206.11,0.0921,72,710.88,51183.01,0,3.0,1090,4.0,rates were competitive and the funds came through quickly.,,0,3,high
ACCT-0001201,2023-06-16,63.0,female,south,high_school,full_time,standard,online,True,False,713,4500.85,54136.85,13949.59,0.2577,45706.88,0.0987,12,4015.68,48188.15,1,4.0,900,4.0,"transparent fees, no hidden charges that I noticed. great customer service, will recommend to friends and family. rates were competitive and the funds came through quickly.",,0,0,medium
ACCT-0000911,2023-03-26,54.0,female,south,high_school,contract,basic,online,True,False,636,3896.89,46461.35,11213.2,0.2413,39169.38,0.1118,12,3465.18,41582.15,1,1.0,990,9.0,easy to track payments through the mobile app. rates were competitive and the funds came through quickly.,,0,1,high
ACCT-0005134,2022-03-14,43.0,male,south,bachelor,full_time,standard,agent,True,False,727,6059.8,72907.34,20773.28,0.2849,37497.22,0.0944,24,1720.57,41293.62,1,3.0,42,10.0,easy to track payments through the mobile app.,,0,1,medium
ACCT-0002099,2023-03-14,30.0,male,south,associate,self_employed,basic,mobile,False,False,757,3967.43,47336.56,15352.53,0.3243,33725.74,0.0986,72,622.44,44815.39,1,0.0,661,9.0,took longer than expected but got approved in the end.,,0,0,low
ACCT-0004898,2024-03-04,43.0,male,midwest,graduate,self_employed,basic,branch,False,False,673,4211.4,50649.15,8983.31,0.1774,49838.69,0.0707,72,823.02,59257.54,1,0.0,1295,5.0,took longer than expected but got approved in the end. documentation requirements were typical for this kind of loan.,,0,2,medium
ACCT-0004973,2024-12-29,18.0,female,midwest,graduate,part_time,basic,mobile,True,False,743,7244.42,86590.68,20382.16,0.2354,88629.96,0.1168,84,1493.47,125451.46,2,3.0,553,4.0,still evaluating against other offers from competitor banks.,,0,1,low
ACCT-0000047,2023-03-21,41.0,male,midwest,bachelor,full_time,standard,mobile,False,False,678,3424.81,40749.61,,0.4498,35485.43,0.1314,24,1689.32,40543.6,1,0.0,246,10.0,"very smooth application process and the agent was helpful. great customer service, will recommend to friends and family.",,0,1,medium
ACCT-0002902,2024-07-31,39.0,male,northeast,bachelor,self_employed,standard,agent,True,False,623,6691.23,80046.21,20703.97,0.2587,44298.04,0.1081,72,811.87,58454.95,0,2.0,988,7.0,"ok experience overall, no strong feelings to share. process was fine, nothing exceptional either way.",,0,0,high
ACCT-0000054,2022-01-27,41.0,male,northeast,high_school,full_time,basic,mobile,False,True,705,1431.8,17173.16,7675.35,0.4469,11771.3,0.07,60,233.07,13984.19,1,0.0,1335,6.0,"process was fine, nothing exceptional either way. took longer than expected but got approved in the end.",,0,1,medium
